path,pH,well,hour,split
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W32.JPG,8,32,168,train
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W32.JPG,8,32,192,train
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W32.JPG,8,32,216,train
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W32.JPG,8,32,264,train
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W35.JPG,8,35,0,train
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W35.JPG,8,35,24,train
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W35.JPG,8,35,30,train
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W35.JPG,8,35,48,train
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W35.JPG,8,35,72,train
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W35.JPG,8,35,95,train
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W35.JPG,8,35,120,train
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W35.JPG,8,35,168,train
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W35.JPG,8,35,192,train
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W35.JPG,8,35,216,train
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W35.JPG,8,35,264,train
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W36.JPG,8,36,0,train
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W36.JPG,8,36,24,train
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W36.JPG,8,36,30,train
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W36.JPG,8,36,48,train
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W36.JPG,8,36,72,train
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W36.JPG,8,36,95,train
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W36.JPG,8,36,120,train
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W36.JPG,8,36,168,train
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W36.JPG,8,36,192,train
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W36.JPG,8,36,216,train
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W36.JPG,8,36,264,train
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W37.JPG,8,37,0,train
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W37.JPG,8,37,24,train
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W37.JPG,8,37,30,train
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W37.JPG,8,37,48,train
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W37.JPG,8,37,72,train
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W37.JPG,8,37,95,train
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W37.JPG,8,37,120,train
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W37.JPG,8,37,168,train
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W37.JPG,8,37,192,train
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W37.JPG,8,37,216,train
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W37.JPG,8,37,264,train
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W38.JPG,8,38,0,train
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W38.JPG,8,38,24,train
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W38.JPG,8,38,30,train
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W38.JPG,8,38,48,train
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W38.JPG,8,38,72,train
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W38.JPG,8,38,95,train
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W38.JPG,8,38,120,train
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W38.JPG,8,38,168,train
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W38.JPG,8,38,192,train
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W38.JPG,8,38,216,train
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W38.JPG,8,38,264,train
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W40.JPG,8,40,0,train
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W40.JPG,8,40,24,train
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W40.JPG,8,40,30,train
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W40.JPG,8,40,48,train
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W40.JPG,8,40,72,train
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W40.JPG,8,40,95,train
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W40.JPG,8,40,120,train
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W40.JPG,8,40,168,train
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W40.JPG,8,40,192,train
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W40.JPG,8,40,216,train
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W40.JPG,8,40,264,train
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W41.JPG,8,41,0,train
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W41.JPG,8,41,24,train
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W41.JPG,8,41,30,train
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W41.JPG,8,41,48,train
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W41.JPG,8,41,72,train
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W41.JPG,8,41,95,train
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W41.JPG,8,41,120,train
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W41.JPG,8,41,168,train
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W41.JPG,8,41,192,train
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W41.JPG,8,41,216,train
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W41.JPG,8,41,264,train
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W43.JPG,8,43,0,train
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W43.JPG,8,43,24,train
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W43.JPG,8,43,30,train
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W43.JPG,8,43,48,train
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W43.JPG,8,43,72,train
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W43.JPG,8,43,95,train
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W43.JPG,8,43,120,train
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W43.JPG,8,43,168,train
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W43.JPG,8,43,192,train
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W43.JPG,8,43,216,train
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W43.JPG,8,43,264,train
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W45.JPG,8,45,0,train
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W45.JPG,8,45,24,train
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W45.JPG,8,45,30,train
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W45.JPG,8,45,48,train
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W45.JPG,8,45,72,train
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W45.JPG,8,45,95,train
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W45.JPG,8,45,120,train
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W45.JPG,8,45,168,train
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W45.JPG,8,45,192,train
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W45.JPG,8,45,216,train
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W45.JPG,8,45,264,train
Preprocessed_Data/0 hr/pH8 Hydrolytic/cropped_0hr_pH8_W47.JPG,8,47,0,train
Preprocessed_Data/24 hr/pH8 Hydrolytic/cropped_24hr_pH8_W47.JPG,8,47,24,train
Preprocessed_Data/30 hr/pH8 Hydrolytic/cropped_30hr_pH8_W47.JPG,8,47,30,train
Preprocessed_Data/48 hr/pH8 Hydrolytic/cropped_48hr_pH8_W47.JPG,8,47,48,train
Preprocessed_Data/72 hr/pH8 Hydrolytic/cropped_72hr_pH8_W47.JPG,8,47,72,train
Preprocessed_Data/95 hr/pH8 Hydrolytic/cropped_95hr_pH8_W47.JPG,8,47,95,train
Preprocessed_Data/120 hr/pH8 Hydrolytic/cropped_120hr_pH8_W47.JPG,8,47,120,train
Preprocessed_Data/168 hr/pH8 Hydrolytic/cropped_168hr_pH8_W47.JPG,8,47,168,train
Preprocessed_Data/192 hr/pH8 Hydrolytic/cropped_192hr_pH8_W47.JPG,8,47,192,train
Preprocessed_Data/216 hr/pH8 Hydrolytic/cropped_216hr_pH8_W47.JPG,8,47,216,train
Preprocessed_Data/264 hr/pH8 Hydrolytic/cropped_264hr_pH8_W47.JPG,8,47,264,train
Preprocessed_Data/0 hr/pH5 Hydrolytic/cropped_0hr_pH5_W3.JPG,5,3,0,val
Preprocessed_Data/24 hr/pH5 Hydrolytic/cropped_24hr_pH5_W3.JPG,5,3,24,val
Preprocessed_Data/30 hr/pH5 Hydrolytic/cropped_30hr_pH5_W3.png,5,3,30,val
Preprocessed_Data/48 hr/pH5 Hydrolytic/cropped_48hr_pH5_W3.JPG,5,3,48,val
Preprocessed_Data/72 hr/pH5 Hydrolytic/cropped_72hr_pH5_W3.JPG,5,3,72,val
Preprocessed_Data/120 hr/pH5 Hydrolytic/cropped_120hr_pH5_W3.JPG,5,3,120,val
Preprocessed_Data/168 hr/pH5 Hydrolytic/cropped_168hr_pH5_W3.JPG,5,3,168,val
Preprocessed_Data/192 hr/pH5 Hydrolytic/cropped_192hr_pH5_W3.JPG,5,3,192,val
Preprocessed_Data/216 hr/pH5 Hydrolytic/cropped_216hr_pH5_W3.JPG,5,3,216,val
Preprocessed_Data/264 hr/pH5 Hydrolytic/cropped_264hr_pH5_W3.JPG,5,3,264,val
Preprocessed_Data/0 hr/pH5 Hydrolytic/cropped_0hr_pH5_W6.JPG,5,6,0,val
Preprocessed_Data/24 hr/pH5 Hydrolytic/cropped_24hr_pH5_W6.JPG,5,6,24,val
Preprocessed_Data/30 hr/pH5 Hydrolytic/cropped_30hr_pH5_W6.JPG,5,6,30,val
Preprocessed_Data/48 hr/pH5 Hydrolytic/cropped_48hr_pH5_W6.JPG,5,6,48,val
Preprocessed_Data/72 hr/pH5 Hydrolytic/cropped_72hr_pH5_W6.JPG,5,6,72,val
Preprocessed_Data/95 hr/pH5 Hydrolytic/cropped_95hr_pH5_W6.JPG,5,6,95,val
Preprocessed_Data/120 hr/pH5 Hydrolytic/cropped_120hr_pH5_W6.JPG,5,6,120,val
Preprocessed_Data/168 hr/pH5 Hydrolytic/cropped_168hr_pH5_W6.JPG,5,6,168,val
Preprocessed_Data/192 hr/pH5 Hydrolytic/cropped_192hr_pH5_W6.JPG,5,6,192,val
Preprocessed_Data/216 hr/pH5 Hydrolytic/cropped_216hr_pH5_W6.JPG,5,6,216,val
Preprocessed_Data/264 hr/pH5 Hydrolytic/cropped_264hr_pH5_W6.JPG,5,6,264,val
Preprocessed_Data/0 hr/pH5 Hydrolytic/cropped_0hr_pH5_W14.JPG,5,14,0,val
Preprocessed_Data/24 hr/pH5 Hydrolytic/cropped_24hr_pH5_W14.JPG,5,14,24,val
Preprocessed_Data/30 hr/pH5 Hydrolytic/cropped_30hr_pH5_W14.JPG,5,14,30,val
Preprocessed_Data/48 hr/pH5 Hydrolytic/cropped_48hr_pH5_W14.JPG,5,14,48,val
Preprocessed_Data/72 hr/pH5 Hydrolytic/cropped_72hr_pH5_W14.JPG,5,14,72,val
Preprocessed_Data/95 hr/pH5 Hydrolytic/cropped_95hr_pH5_W14.JPG,5,14,95,val
Preprocessed_Data/120 hr/pH5 Hydrolytic/cropped_120hr_pH5_W14.JPG,5,14,120,val
Preprocessed_Data/168 hr/pH5 Hydrolytic/cropped_168hr_pH5_W14.JPG,5,14,168,val
Preprocessed_Data/192 hr/pH5 Hydrolytic/cropped_192hr_pH5_W14.JPG,5,14,192,val
Preprocessed_Data/216 hr/pH5 Hydrolytic/cropped_216hr_pH5_W14.JPG,5,14,216,val
Preprocessed_Data/264 hr/pH5 Hydrolytic/cropped_264hr_pH5_W14.JPG,5,14,264,val
Preprocessed_Data/0 hr/pH5 Hydrolytic/cropped_0hr_pH5_W17.JPG,5,17,0,val
Preprocessed_Data/24 hr/pH5 Hydrolytic/cropped_24hr_pH5_W17.JPG,5,17,24,val
Preprocessed_Data/30 hr/pH5 Hydrolytic/cropped_30hr_pH5_W17.JPG,5,17,30,val
Preprocessed_Data/48 hr/pH5 Hydrolytic/cropped_48hr_pH5_W17.JPG,5,17,48,val
Preprocessed_Data/72 hr/pH5 Hydrolytic/cropped_72hr_pH5_W17.JPG,5,17,72,val
Preprocessed_Data/95 hr/pH5 Hydrolytic/cropped_95hr_pH5_W17.JPG,5,17,95,val
Preprocessed_Data/120 hr/pH5 Hydrolytic/cropped_120hr_pH5_W17.JPG,5,17,120,val
Preprocessed_Data/168 hr/pH5 Hydrolytic/cropped_168hr_pH5_W17.JPG,5,17,168,val
Preprocessed_Data/192 hr/pH5 Hydrolytic/cropped_192hr_pH5_W17.JPG,5,17,192,val
Preprocessed_Data/216 hr/pH5 Hydrolytic/cropped_216hr_pH5_W17.JPG,5,17,216,val
Preprocessed_Data/264 hr/pH5 Hydrolytic/cropped_264hr_pH5_W17.JPG,5,17,264,val
Preprocessed_Data/0 hr/pH5 Hydrolytic/cropped_0hr_pH5_W20.JPG,5,20,0,val
Preprocessed_Data/24 hr/pH5 Hydrolytic/cropped_24hr_pH5_W20.JPG,5,20,24,val
Preprocessed_Data/30 hr/pH5 Hydrolytic/cropped_30hr_pH5_W20.JPG,5,20,30,val
Preprocessed_Data/48 hr/pH5 Hydrolytic/cropped_48hr_pH5_W20.JPG,5,20,48,val
Preprocessed_Data/72 hr/pH5 Hydrolytic/cropped_72hr_pH5_W20.JPG,5,20,72,val
Preprocessed_Data/95 hr/pH5 Hydrolytic/cropped_95hr_pH5_W20.JPG,5,20,95,val
Preprocessed_Data/120 hr/pH5 Hydrolytic/cropped_120hr_pH5_W20.JPG,5,20,120,val
Preprocessed_Data/168 hr/pH5 Hydrolytic/cropped_168hr_pH5_W20.JPG,5,20,168,val
Preprocessed_Data/192 hr/pH5 Hydrolytic/cropped_192hr_pH5_W20.JPG,5,20,192,val
Preprocessed_Data/216 hr/pH5 Hydrolytic/cropped_216hr_pH5_W20.JPG,5,20,216,val
Preprocessed_Data/264 hr/pH5 Hydrolytic/cropped_264hr_pH5_W20.JPG,5,20,264,val
Preprocessed_Data/0 hr/pH5 Hydrolytic/cropped_0hr_pH5_W28.JPG,5,28,0,val
Preprocessed_Data/24 hr/pH5 Hydrolytic/cropped_24hr_pH5_W28.JPG,5,28,24,val
Preprocessed_Data/30 hr/pH5 Hydrolytic/cropped_30hr_pH5_W28.JPG,5,28,30,val
Preprocessed_Data/48 hr/pH5 Hydrolytic/cropped_48hr_pH5_W28.JPG,5,28,48,val
Preprocessed_Data/72 hr/pH5 Hydrolytic/cropped_72hr_pH5_W28.JPG,5,28,72,val
Preprocessed_Data/95 hr/pH5 Hydrolytic/cropped_95hr_pH5_W28.JPG,5,28,95,val
Preprocessed_Data/120 hr/pH5 Hydrolytic/cropped_120hr_pH5_W28.JPG,5,28,120,val
Preprocessed_Data/168 hr/pH5 Hydrolytic/cropped_168hr_pH5_W28.JPG,5,28,168,val
Preprocessed_Data/192 hr/pH5 Hydrolytic/cropped_192hr_pH5_W28.JPG,5,28,192,val
Preprocessed_Data/216 hr/pH5 Hydrolytic/cropped_216hr_pH5_W28.JPG,5,28,216,val
Preprocessed_Data/264 hr/pH5 Hydrolytic/cropped_264hr_pH5_W28.JPG,5,28,264,val
Preprocessed_Data/0 hr/pH5 Hydrolytic/cropped_0hr_pH5_W38.JPG,5,38,0,val
Preprocessed_Data/24 hr/pH5 Hydrolytic/cropped_24hr_pH5_W38.JPG,5,38,24,val
Preprocessed_Data/30 hr/pH5 Hydrolytic/cropped_30hr_pH5_W38.JPG,5,38,30,val
Preprocessed_Data/48 hr/pH5 Hydrolytic/cropped_48hr_pH5_W38.JPG,5,38,48,val
Preprocessed_Data/72 hr/pH5 Hydrolytic/cropped_72hr_pH5_W38.JPG,5,38,72,val
Preprocessed_Data/95 hr/pH5 Hydrolytic/cropped_95hr_pH5_W38.JPG,5,38,95,val
Preprocessed_Data/120 hr/pH5 Hydrolytic/cropped_120hr_pH5_W38.JPG,5,38,120,val
Preprocessed_Data/168 hr/pH5 Hydrolytic/cropped_168hr_pH5_W38.JPG,5,38,168,val
Preprocessed_Data/192 hr/pH5 Hydrolytic/cropped_192hr_pH5_W38.JPG,5,38,192,val
Preprocessed_Data/216 hr/pH5 Hydrolytic/cropped_216hr_pH5_W38.JPG,5,38,216,val
Preprocessed_Data/264 hr/pH5 Hydrolytic/cropped_264hr_pH5_W38.JPG,5,38,264,val
Preprocessed_Data/0 hr/pH5 Hydrolytic/cropped_0hr_pH5_W39.JPG,5,39,0,val
Preprocessed_Data/24 hr/pH5 Hydrolytic/cropped_24hr_pH5_W39.JPG,5,39,24,val
Preprocessed_Data/30 hr/pH5 Hydrolytic/cropped_30hr_pH5_W39.JPG,5,39,30,val
Preprocessed_Data/48 hr/pH5 Hydrolytic/cropped_48hr_pH5_W39.JPG,5,39,48,val
Preprocessed_Data/72 hr/pH5 Hydrolytic/cropped_72hr_pH5_W39.JPG,5,39,72,val
Preprocessed_Data/95 hr/pH5 Hydrolytic/cropped_95hr_pH5_W39.JPG,5,39,95,val
Preprocessed_Data/120 hr/pH5 Hydrolytic/cropped_120hr_pH5_W39.JPG,5,39,120,val
Preprocessed_Data/168 hr/pH5 Hydrolytic/cropped_168hr_pH5_W39.JPG,5,39,168,val
Preprocessed_Data/192 hr/pH5 Hydrolytic/cropped_192hr_pH5_W39.JPG,5,39,192,val
Preprocessed_Data/216 hr/pH5 Hydrolytic/cropped_216hr_pH5_W39.JPG,5,39,216,val
Preprocessed_Data/264 hr/pH5 Hydrolytic/cropped_264hr_pH5_W39.JPG,5,39,264,val
Preprocessed_Data/0 hr/pH5 Hydrolytic/cropped_0hr_pH5_W43.JPG,5,43,0,val
Preprocessed_Data/24 hr/pH5 Hydrolytic/cropped_24hr_pH5_W43.JPG,5,43,24,val
Preprocessed_Data/30 hr/pH5 Hydrolytic/cropped_30hr_pH5_W43.JPG,5,43,30,val
Preprocessed_Data/48 hr/pH5 Hydrolytic/cropped_48hr_pH5_W43.JPG,5,43,48,val
Preprocessed_Data/72 hr/pH5 Hydrolytic/cropped_72hr_pH5_W43.JPG,5,43,72,val
Preprocessed_Data/95 hr/pH5 Hydrolytic/cropped_95hr_pH5_W43.JPG,5,43,95,val
Preprocessed_Data/120 hr/pH5 Hydrolytic/cropped_120hr_pH5_W43.JPG,5,43,120,val
Preprocessed_Data/168 hr/pH5 Hydrolytic/cropped_168hr_pH5_W43.JPG,5,43,168,val
Preprocessed_Data/192 hr/pH5 Hydrolytic/cropped_192hr_pH5_W43.JPG,5,43,192,val
Preprocessed_Data/216 hr/pH5 Hydrolytic/cropped_216hr_pH5_W43.JPG,5,43,216,val
Preprocessed_Data/264 hr/pH5 Hydrolytic/cropped_264hr_pH5_W43.JPG,5,43,264,val
Preprocessed_Data/0 hr/pH5 Hydrolytic/cropped_0hr_pH5_W46.JPG,5,46,0,val
Preprocessed_Data/24 hr/pH5 Hydrolytic/cropped_24hr_pH5_W46.JPG,5,46,24,val
Preprocessed_Data/30 hr/pH5 Hydrolytic/cropped_30hr_pH5_W46.JPG,5,46,30,val
Preprocessed_Data/48 hr/pH5 Hydrolytic/cropped_48hr_pH5_W46.JPG,5,46,48,val
Preprocessed_Data/72 hr/pH5 Hydrolytic/cropped_72hr_pH5_W46.JPG,5,46,72,val
Preprocessed_Data/95 hr/pH5 Hydrolytic/cropped_95hr_pH5_W46.JPG,5,46,95,val
Preprocessed_Data/120 hr/pH5 Hydrolytic/cropped_120hr_pH5_W46.JPG,5,46,120,val
Preprocessed_Data/168 hr/pH5 Hydrolytic/cropped_168hr_pH5_W46.JPG,5,46,168,val
Preprocessed_Data/192 hr/pH5 Hydrolytic/cropped_192hr_pH5_W46.JPG,5,46,192,val
Preprocessed_Data/216 hr/pH5 Hydrolytic/cropped_216hr_pH5_W46.JPG,5,46,216,val
Preprocessed_Data/264 hr/pH5 Hydrolytic/cropped_264hr_pH5_W46.JPG,5,46,264,val
Preprocessed_Data/0 hr/pH6 Hydrolytic/cropped_0hr_pH6_W5.JPG,6,5,0,val
Preprocessed_Data/24 hr/pH6 Hydrolytic/cropped_24hr_pH6_W5.JPG,6,5,24,val
Preprocessed_Data/30 hr/pH6 Hydrolytic/cropped_30hr_pH6_W5.jpg,6,5,30,val
Preprocessed_Data/48 hr/pH6 Hydrolytic/cropped_48hr_pH6_W5.JPG,6,5,48,val
Preprocessed_Data/72 hr/pH6 Hydrolytic/cropped_72hr_pH6_W5.JPG,6,5,72,val
Preprocessed_Data/95 hr/pH6 Hydrolytic/cropped_95hr_pH6_W5.JPG,6,5,95,val
Preprocessed_Data/120 hr/pH6 Hydrolytic/cropped_120hr_pH6_W5.JPG,6,5,120,val
Preprocessed_Data/168 hr/pH6 Hydrolytic/cropped_168hr_pH6_W5.JPG,6,5,168,val
Preprocessed_Data/192 hr/pH6 Hydrolytic/cropped_192hr_pH6_W5.JPG,6,5,192,val
Preprocessed_Data/216 hr/pH6 Hydrolytic/cropped_216hr_pH6_W5.JPG,6,5,216,val
Preprocessed_Data/264 hr/pH6 Hydrolytic/cropped_264hr_pH6_W5.JPG,6,5,264,val
Preprocessed_Data/0 hr/pH6 Hydrolytic/cropped_0hr_pH6_W13.JPG,6,13,0,val
Preprocessed_Data/24 hr/pH6 Hydrolytic/cropped_24hr_pH6_W13.JPG,6,13,24,val
Preprocessed_Data/30 hr/pH6 Hydrolytic/cropped_30hr_pH6_W13.JPG,6,13,30,val
Preprocessed_Data/48 hr/pH6 Hydrolytic/cropped_48hr_pH6_W13.JPG,6,13,48,val
Preprocessed_Data/72 hr/pH6 Hydrolytic/cropped_72hr_pH6_W13.JPG,6,13,72,val
Preprocessed_Data/95 hr/pH6 Hydrolytic/cropped_95hr_pH6_W13.JPG,6,13,95,val
Preprocessed_Data/120 hr/pH6 Hydrolytic/cropped_120hr_pH6_W13.JPG,6,13,120,val
Preprocessed_Data/168 hr/pH6 Hydrolytic/cropped_168hr_pH6_W13.JPG,6,13,168,val
Preprocessed_Data/192 hr/pH6 Hydrolytic/cropped_192hr_pH6_W13.JPG,6,13,192,val
Preprocessed_Data/216 hr/pH6 Hydrolytic/cropped_216hr_pH6_W13.JPG,6,13,216,val
Preprocessed_Data/264 hr/pH6 Hydrolytic/cropped_264hr_pH6_W13.JPG,6,13,264,val
Preprocessed_Data/0 hr/pH6 Hydrolytic/cropped_0hr_pH6_W15.JPG,6,15,0,val
Preprocessed_Data/24 hr/pH6 Hydrolytic/cropped_24hr_pH6_W15.JPG,6,15,24,val
Preprocessed_Data/30 hr/pH6 Hydrolytic/cropped_30hr_pH6_W15.JPG,6,15,30,val
Preprocessed_Data/48 hr/pH6 Hydrolytic/cropped_48hr_pH6_W15.JPG,6,15,48,val
Preprocessed_Data/72 hr/pH6 Hydrolytic/cropped_72hr_pH6_W15.JPG,6,15,72,val
Preprocessed_Data/95 hr/pH6 Hydrolytic/cropped_95hr_pH6_W15.JPG,6,15,95,val
Preprocessed_Data/120 hr/pH6 Hydrolytic/cropped_120hr_pH6_W15.JPG,6,15,120,val
Preprocessed_Data/168 hr/pH6 Hydrolytic/cropped_168hr_pH6_W15.JPG,6,15,168,val
Preprocessed_Data/192 hr/pH6 Hydrolytic/cropped_192hr_pH6_W15.JPG,6,15,192,val
Preprocessed_Data/216 hr/pH6 Hydrolytic/cropped_216hr_pH6_W15.JPG,6,15,216,val
Preprocessed_Data/264 hr/pH6 Hydrolytic/cropped_264hr_pH6_W15.JPG,6,15,264,val
Preprocessed_Data/0 hr/pH6 Hydrolytic/cropped_0hr_pH6_W24.JPG,6,24,0,val
Preprocessed_Data/24 hr/pH6 Hydrolytic/cropped_24hr_pH6_W24.JPG,6,24,24,val
Preprocessed_Data/30 hr/pH6 Hydrolytic/cropped_30hr_pH6_W24.JPG,6,24,30,val
Preprocessed_Data/48 hr/pH6 Hydrolytic/cropped_48hr_pH6_W24.JPG,6,24,48,val
Preprocessed_Data/72 hr/pH6 Hydrolytic/cropped_72hr_pH6_W24.JPG,6,24,72,val
Preprocessed_Data/95 hr/pH6 Hydrolytic/cropped_95hr_pH6_W24.JPG,6,24,95,val
Preprocessed_Data/120 hr/pH6 Hydrolytic/cropped_120hr_pH6_W24.JPG,6,24,120,val
Preprocessed_Data/168 hr/pH6 Hydrolytic/cropped_168hr_pH6_W24.JPG,6,24,168,val
Preprocessed_Data/192 hr/pH6 Hydrolytic/cropped_192hr_pH6_W24.JPG,6,24,192,val
Preprocessed_Data/216 hr/pH6 Hydrolytic/cropped_216hr_pH6_W24.JPG,6,24,216,val
Preprocessed_Data/264 hr/pH6 Hydrolytic/cropped_264hr_pH6_W24.JPG,6,24,264,val
Preprocessed_Data/0 hr/pH6 Hydrolytic/cropped_0hr_pH6_W28.JPG,6,28,0,val
Preprocessed_Data/24 hr/pH6 Hydrolytic/cropped_24hr_pH6_W28.JPG,6,28,24,val
Preprocessed_Data/30 hr/pH6 Hydrolytic/cropped_30hr_pH6_W28.JPG,6,28,30,val
